1447
16610
307
405
0 43 86
937 835 64
937 895 31
937 1076 70
937 1134 97
937 1180 72
937 1254 27
937 1372 65
937 1396 58
937 1415 39
937 1430 21
937 1444 18
938 209 65
938 281 70
938 318 99
938 425 51
938 570 69
938 788 36
938 931 37
938 1118 43
938 1125 3
938 1289 100
938 1366 23
938 1432 63
938 1446 72
939 195 77
939 250 68
939 381 39
939 434 7
939 449 44
939 459 17
939 629 42
939 911 47
939 1156 2
939 1168 26
939 1218 22
939 1242 33
940 111 47
940 209 92
940 334 16
940 432 21
940 534 48
940 635 66
940 851 92
940 986 15
940 1017 45
940 1022 76
940 1071 65
940 1160 27
940 1173 94
940 1272 19
940 1331 51
940 1350 81
940 1389 96
940 1413 49
941 118 93
941 242 75
941 243 59
941 520 4
941 570 21
941 779 29
941 839 46
941 847 27
941 924 37
941 1051 88
941 1093 2
941 1099 45
941 1249 25
942 123 65
942 202 28
942 276 95
942 440 58
942 737 77
942 978 14
942 1033 81
942 1110 86
942 1411 68
943 113 9
943 168 6
943 173 98
943 193 51
943 557 40
943 613 75
943 662 17
943 869 68
943 1166 20
943 1382 47
943 1386 56
944 31 70
944 71 7
944 73 66
944 180 15
944 267 2
944 722 95
944 924 9
944 1028 60
944 1157 19
944 1215 76
944 1318 23
945 135 75
945 192 47
945 353 69
945 380 70
945 485 30
945 567 35
945 591 30
945 980 69
945 986 88
945 1003 54
945 1020 66
945 1141 67
945 1145 10
945 1354 95
945 1374 74
946 99 8
946 248 73
946 467 46
946 489 28
946 579 84
946 623 85
946 795 46
946 895 45
946 973 20
946 1176 72
946 1375 24
946 1390 40
946 1395 82
947 77 44
947 292 15
947 425 72
947 563 75
947 824 12
947 1016 48
947 1114 98
947 1201 65
947 1207 11
947 1277 4
947 1287 48
948 195 90
948 331 88
948 517 34
948 561 17
948 671 17
948 836 14
948 838 60
948 995 92
948 1099 43
949 31 7
949 141 84
949 252 29
949 518 32
949 684 19
949 708 91
949 775 35
949 1048 79
949 1057 13
949 1124 34
949 1174 60
949 1242 30
949 1332 91
949 1398 34
949 1403 42
950 41 36
950 43 11
950 318 55
950 637 45
950 773 27
950 845 71
950 857 1
950 865 51
950 970 43
950 981 24
950 1005 90
950 1443 90
951 165 25
951 174 90
951 343 57
951 553 83
951 658 64
951 692 29
951 826 64
951 1071 39
951 1082 57
951 1085 85
951 1138 78
951 1169 41
951 1379 71
951 1401 88
951 1430 33
951 1446 79
952 0 73
952 74 45
952 854 79
952 902 40
952 982 38
952 1044 91
952 1173 68
952 1358 46
953 122 84
953 170 33
953 263 90
953 264 4
953 367 98
953 465 76
953 589 15
953 1004 33
953 1037 4
953 1118 53
953 1297 95
954 2 51
954 93 9
954 229 42
954 384 10
954 419 39
954 444 77
954 521 76
954 645 92
954 770 21
954 846 43
954 1132 23
954 1140 25
955 106 80
955 268 21
955 270 4
955 400 26
955 409 56
955 449 23
955 518 18
955 542 93
955 630 13
955 670 15
955 742 74
955 746 47
955 781 24
955 868 93
955 915 13
955 930 66
955 987 100
955 1133 30
955 1441 44
956 8 72
956 76 15
956 132 80
956 328 94
956 539 84
956 648 6
956 840 77
956 914 96
957 167 88
957 176 9
957 296 64
957 634 41
957 643 72
957 976 38
957 1175 54
958 92 64
958 126 17
958 222 89
958 307 37
958 520 67
958 1150 7
959 105 72
959 110 93
959 116 92
959 144 75
959 159 16
959 203 35
959 253 96
959 461 23
959 676 82
959 889 40
959 928 62
959 1110 60
959 1167 97
959 1247 60
959 1317 1
959 1381 45
960 14 58
960 85 42
960 610 56
960 733 47
960 792 79
960 793 43
960 798 65
960 832 55
960 878 44
960 961 80
960 1002 32
960 1076 10
961 92 25
961 960 80
961 1012 25
961 1103 64
961 1220 76
961 1228 71
961 1388 1
962 217 64
962 344 34
962 392 22
962 673 16
962 990 29
962 1152 39
962 1316 1
962 1405 62
963 35 39
963 152 4
963 280 55
963 604 3
963 690 71
963 711 96
963 781 59
963 792 24
963 977 83
963 1105 15
963 1197 8
964 4 92
964 72 17
964 206 29
964 276 88
964 423 29
964 444 17
964 484 47
964 528 53
964 620 97
964 704 39
964 738 89
964 914 43
964 1047 6
965 0 58
965 173 34
965 366 32
965 375 55
965 725 91
965 756 74
965 811 77
965 1002 97
965 1016 41
965 1039 36
965 1166 67
965 1181 97
965 1310 32
966 73 2
966 179 28
966 269 71
966 286 51
966 371 53
966 390 16
966 402 22
966 549 32
966 645 71
966 690 6
966 740 99
966 897 22
966 1076 94
966 1143 2
966 1263 85
966 1290 93
966 1440 31
966 1443 88
967 37 1
967 255 30
967 274 23
967 649 15
967 696 6
967 932 69
967 1310 68
968 49 76
968 378 53
968 398 50
968 407 56
968 564 22
968 706 16
968 774 73
968 920 80
968 1191 72
968 1308 36
968 1331 58
968 1411 96
969 1 64
969 73 36
969 192 33
969 197 55
969 364 86
969 381 27
969 409 20
969 609 93
969 765 88
969 811 26
969 930 85
969 1031 72
969 1032 3
969 1062 30
969 1287 62
969 1404 64
970 141 90
970 266 36
970 325 75
970 386 85
970 420 29
970 486 96
970 709 71
970 950 43
970 1023 85
970 1102 50
970 1103 88
970 1132 57
970 1196 69
970 1200 90
970 1247 9
970 1332 50
970 1391 32
971 60 94
971 244 45
971 275 22
971 475 22
971 515 20
971 580 40
971 681 95
971 683 12
971 736 11
971 818 59
971 1014 26
971 1172 40
972 66 46
972 306 56
972 315 44
972 334 39
972 357 8
972 370 19
972 418 20
972 456 82
972 513 97
972 608 9
972 726 64
972 1133 49
972 1164 80
972 1165 73
972 1230 20
972 1302 55
972 1325 85
972 1427 85
973 144 39
973 237 5
973 269 1
973 320 49
973 420 30
973 479 47
973 491 61
973 492 70
973 692 1
973 715 11
973 721 85
973 858 23
973 946 20
973 988 63
974 186 52
974 317 79
974 418 20
974 434 5
974 581 77
974 787 86
974 1070 49
974 1195 91
975 18 50
975 521 40
975 592 91
975 885 72
975 1111 14
975 1112 9
975 1317 1
975 1355 18
976 6 98
976 332 3
976 460 90
976 538 51
976 747 25
976 800 98
976 897 22
976 957 38
976 1039 69
977 142 13
977 183 89
977 199 57
977 227 58
977 240 8
977 242 45
977 276 25
977 372 54
977 488 32
977 561 15
977 802 3
977 963 83
977 1011 52
977 1083 79
977 1182 81
977 1197 73
977 1198 71
977 1224 23
977 1229 51
977 1298 79
977 1344 31
978 12 84
978 95 58
978 97 5
978 114 4
978 448 50
978 482 76
978 494 40
978 791 62
978 942 14
979 104 49
979 167 12
979 547 26
979 615 82
979 700 94
979 720 32
979 785 35
979 802 75
979 1039 16
979 1076 21
979 1290 79
979 1377 79
979 1402 20
980 58 59
980 115 2
980 570 78
980 931 88
980 945 69
980 1096 48
980 1130 47
980 1138 88
980 1217 74
980 1247 43
980 1263 8
980 1394 53
980 1435 6
981 466 97
981 522 22
981 691 20
981 775 4
981 950 24
981 1176 14
982 50 42
982 186 14
982 242 89
982 298 78
982 327 86
982 347 25
982 476 96
982 688 66
982 776 21
982 806 25
982 807 12
982 814 45
982 952 38
982 988 26
982 1027 3
983 172 61
983 229 29
983 286 81
983 327 20
983 337 88
983 387 42
983 492 15
983 652 12
983 787 67
983 1076 33
983 1115 30
983 1218 61
983 1267 54
983 1289 54
983 1349 1
984 215 14
984 216 25
984 250 87
984 624 56
984 878 81
984 1024 64
984 1083 20
984 1326 62
984 1403 58
985 27 49
985 223 73
985 260 55
985 505 30
985 536 23
985 655 52
985 713 35
985 797 69
985 936 63
985 1036 65
985 1157 36
985 1225 85
986 272 54
986 469 10
986 706 12
986 719 65
986 824 28
986 872 43
986 940 15
986 945 88
986 1167 5
986 1169 31
986 1371 70
987 396 1
987 401 88
987 446 86
987 595 40
987 788 53
987 955 100
987 989 43
987 1121 32
987 1232 38
987 1282 1
987 1360 67
987 1398 18
987 1406 32
987 1435 40
988 52 26
988 221 14
988 229 58
988 254 79
988 418 31
988 585 14
988 749 94
988 973 63
988 982 26
988 1043 31
988 1234 63
988 1362 71
989 67 20
989 176 33
989 218 97
989 295 99
989 346 40
989 453 81
989 494 98
989 507 82
989 658 19
989 684 51
989 788 13
989 793 32
989 838 19
989 930 79
989 987 43
989 999 11
989 1305 34
989 1446 58
990 23 15
990 40 5
990 89 33
990 194 66
990 362 5
990 443 66
990 530 45
990 841 27
990 962 29
990 1050 41
990 1137 16
990 1202 100
990 1215 85
990 1252 80
990 1259 100
991 169 26
991 180 13
991 644 67
991 888 93
991 1128 37
991 1185 96
991 1408 10
992 44 23
992 180 3
992 329 90
992 384 33
992 412 24
992 563 23
992 614 40
992 818 54
992 833 67
992 1129 78
992 1149 61
992 1338 40
993 267 33
993 333 9
993 361 45
993 567 77
993 610 50
993 705 7
993 783 93
993 817 41
993 997 75
993 1432 68
994 191 15
994 219 100
994 397 13
994 507 58
994 589 61
994 908 57
994 1023 72
994 1290 29
994 1350 9
995 74 27
995 153 76
995 206 86
995 240 93
995 254 2
995 439 26
995 452 90
995 532 87
995 713 47
995 828 77
995 948 92
995 1151 62
995 1430 86
996 57 7
996 66 68
996 75 36
996 286 30
996 294 42
996 387 64
996 487 45
996 510 68
996 531 79
996 590 13
996 712 83
996 846 38
996 1135 33
996 1231 11
996 1364 11
996 1423 58
997 153 65
997 320 6
997 333 24
997 498 21
997 541 89
997 619 88
997 639 6
997 673 76
997 805 21
997 993 75
997 1104 91
997 1117 88
997 1218 61
997 1354 69
997 1397 16
997 1408 43
998 113 61
998 193 72
998 332 8
998 461 5
998 469 9
998 1095 66
998 1174 10
998 1187 28
999 77 85
999 215 62
999 282 77
999 409 45
999 430 90
999 661 54
999 745 20
999 882 83
999 989 11
999 1059 3
999 1071 21
999 1084 10
999 1198 2
999 1259 93
999 1277 97
999 1290 33
1000 36 24
1000 39 32
1000 167 8
1000 353 29
1000 460 93
1000 790 100
1000 854 19
1000 1008 76
1000 1035 9
1000 1038 21
1000 1105 74
1000 1201 94
1000 1274 60
1000 1350 80
1001 157 43
1001 444 30
1001 508 57
1001 529 5
1001 605 28
1001 740 31
1001 756 91
1001 921 74
1001 1062 53
1002 48 44
1002 98 29
1002 253 23
1002 352 61
1002 424 64
1002 466 98
1002 566 56
1002 960 32
1002 965 97
1002 1153 91
1002 1317 13
1002 1410 52
1003 111 96
1003 130 23
1003 281 19
1003 330 56
1003 411 30
1003 458 45
1003 482 63
1003 649 12
1003 945 54
1003 1224 66
1004 59 9
1004 91 23
1004 302 40
1004 553 32
1004 658 59
1004 730 33
1004 901 60
1004 953 33
1005 307 10
1005 311 69
1005 453 72
1005 671 13
1005 733 59
1005 887 9
1005 950 90
1005 1016 34
1005 1073 8
1005 1246 87
1006 4 41
1006 53 56
1006 171 95
1006 226 42
1006 313 56
1006 401 62
1006 538 34
1006 653 82
1006 823 22
1006 859 45
1006 862 33
1006 895 84
1006 1120 22
1006 1210 98
1006 1235 79
1006 1239 10
1006 1300 16
1006 1375 20
1007 117 4
1007 125 47
1007 240 41
1007 360 43
1007 561 14
1007 901 43
1007 1083 82
1007 1296 41
1007 1393 13
1007 1404 62
1008 106 27
1008 119 98
1008 216 51
1008 484 27
1008 782 17
1008 818 85
1008 828 49
1008 901 28
1008 1000 76
1008 1114 86
1008 1196 85
1008 1270 4
1008 1304 11
1009 7 8
1009 45 47
1009 299 40
1009 462 2
1009 816 29
1009 901 27
1009 1107 95
1009 1110 66
1009 1114 15
1009 1152 61
1009 1321 39
1009 1323 21
1009 1443 62
1010 202 59
1010 257 91
1010 279 95
1010 525 51
1010 1052 11
1010 1374 78
1011 124 15
1011 150 2
1011 428 100
1011 444 32
1011 449 28
1011 583 90
1011 683 54
1011 735 59
1011 752 11
1011 816 76
1011 977 52
1011 1021 69
1011 1026 99
1011 1245 98
1011 1268 67
1011 1321 40
1011 1391 3
1012 34 97
1012 228 74
1012 257 7
1012 258 88
1012 281 58
1012 398 39
1012 535 31
1012 592 88
1012 758 87
1012 776 86
1012 849 75
1012 892 65
1012 961 25
1012 1057 84
1012 1085 36
1012 1276 44
1012 1300 66
1012 1426 80
1013 469 88
1013 684 3
1013 817 18
1013 901 81
1013 1037 13
1013 1077 28
1013 1133 24
1013 1253 70
1014 57 48
1014 253 14
1014 291 92
1014 461 58
1014 557 56
1014 609 60
1014 746 49
1014 792 72
1014 971 26
1014 1025 94
1014 1169 81
1014 1236 17
1014 1369 7
1015 29 13
1015 86 91
1015 204 88
1015 348 93
1015 545 32
1015 581 71
1015 894 21
1015 1062 42
1015 1223 62
1015 1237 42
1016 24 17
1016 458 95
1016 762 36
1016 827 82
1016 851 35
1016 866 40
1016 947 48
1016 965 41
1016 1005 34
1016 1114 59
1016 1280 83
1016 1348 52
1016 1377 51
1016 1378 9
1016 1415 53
1017 145 65
1017 265 62
1017 321 83
1017 338 17
1017 366 38
1017 497 62
1017 498 58
1017 531 24
1017 557 69
1017 669 92
1017 743 99
1017 940 45
1017 1039 94
1017 1126 100
1017 1137 94
1017 1309 36
1017 1322 97
1018 60 63
1018 71 68
1018 96 86
1018 463 67
1018 587 84
1018 721 74
1018 1106 39
1018 1236 58
1018 1293 43
1018 1342 90
1019 69 34
1019 185 52
1019 334 35
1019 431 59
1019 509 86
1019 596 83
1019 605 51
1019 626 76
1019 1027 56
1019 1351 45
1020 32 52
1020 93 46
1020 272 13
1020 327 10
1020 397 20
1020 945 66
1020 1195 73
1020 1412 3
1020 1436 71
1021 223 93
1021 611 27
1021 618 35
1021 625 4
1021 636 54
1021 680 45
1021 1011 69
1021 1246 41
1021 1316 76
1021 1331 98
1021 1355 6
1021 1369 43
1022 125 38
1022 182 33
1022 254 11
1022 300 9
1022 541 75
1022 940 76
1022 1065 52
1022 1116 67
1022 1188 25
1022 1373 32
1023 111 50
1023 141 46
1023 480 30
1023 533 97
1023 546 21
1023 587 74
1023 641 79
1023 970 85
1023 994 72
1023 1029 1
1023 1112 67
1023 1246 11
1023 1251 60
1023 1256 78
1023 1420 77
1024 410 74
1024 515 1
1024 655 18
1024 984 64
1024 1112 40
1024 1126 71
1024 1191 77
1024 1250 90
1024 1378 29
1024 1408 37
1025 373 71
1025 1014 94
1025 1044 56
1025 1082 84
1025 1160 44
1026 7 92
1026 135 8
1026 295 12
1026 504 42
1026 526 76
1026 638 51
1026 693 85
1026 1011 99
1026 1137 4
1026 1231 13
1026 1331 83
1026 1435 35
1027 56 6
1027 101 20
1027 118 57
1027 345 24
1027 481 75
1027 549 77
1027 766 25
1027 837 6
1027 982 3
1027 1019 56
1027 1361 83
1028 56 85
1028 84 60
1028 93 61
1028 488 98
1028 495 45
1028 515 65
1028 606 89
1028 706 72
1028 944 60
1028 1094 56
1028 1224 33
1028 1297 83
1029 9 5
1029 124 73
1029 291 3
1029 540 90
1029 593 75
1029 770 34
1029 1023 1
1029 1074 80
1029 1294 45
1029 1388 26
1030 103 19
1030 255 60
1030 296 21
1030 676 54
1030 901 77
1030 908 94
1030 1115 92
1030 1129 57
1030 1268 70
1030 1316 94
1030 1348 79
1030 1364 45
1031 246 1
1031 307 53
1031 600 76
1031 778 22
1031 969 72
1031 1157 36
1031 1189 34
1031 1367 94
1031 1382 91
1032 13 78
1032 41 26
1032 43 17
1032 182 68
1032 277 59
1032 484 33
1032 755 47
1032 969 3
1032 1035 74
1032 1090 46
1032 1236 61
1033 130 34
1033 446 16
1033 594 29
1033 680 99
1033 859 37
1033 892 66
1033 942 81
1033 1135 72
1033 1390 32
1033 1409 6
1034 3 14
1034 22 18
1034 94 60
1034 319 36
1034 491 97
1034 529 84
1034 531 12
1034 577 3
1034 668 87
1034 678 83
1034 1037 3
1034 1081 14
1034 1100 40
1034 1196 47
1034 1356 70
1034 1380 94
1034 1423 65
1035 14 51
1035 170 16
1035 265 48
1035 319 50
1035 528 86
1035 714 37
1035 751 27
1035 804 80
1035 1000 9
1035 1032 74
1035 1076 5
1035 1085 46
1035 1233 37
1035 1269 92
1035 1299 84
1035 1398 46
1036 75 52
1036 100 43
1036 619 2
1036 900 44
1036 985 65
1036 1154 44
1036 1398 32
1037 20 95
1037 225 87
1037 512 16
1037 751 2
1037 752 57
1037 916 13
1037 953 4
1037 1013 13
1037 1034 3
1037 1287 33
1037 1361 94
1037 1442 54
1038 128 79
1038 156 18
1038 353 5
1038 387 36
1038 658 16
1038 904 75
1038 1000 21
1038 1106 52
1038 1165 34
1038 1309 54
1038 1324 68
1038 1355 81
1038 1408 59
1038 1440 50
1039 8 36
1039 98 25
1039 125 82
1039 196 16
1039 336 54
1039 556 63
1039 726 97
1039 965 36
1039 976 69
1039 979 16
1039 1017 94
1039 1134 53
1039 1248 79
1039 1271 21
1039 1296 68
1039 1340 13
1040 12 41
1040 122 94
1040 149 5
1040 282 74
1040 304 80
1040 615 5
1040 711 13
1040 1256 76
1040 1317 97
1041 141 32
1041 266 32
1041 307 77
1041 346 82
1041 404 51
1041 864 3
1041 1186 86
1041 1199 73
1041 1231 74
1041 1239 81
1041 1295 62
1041 1358 66
1042 328 46
1042 460 54
1042 609 59
1042 684 15
1042 853 70
1042 1048 77
1042 1094 12
1042 1203 30
1043 367 36
1043 381 69
1043 426 36
1043 698 56
1043 712 91
1043 835 27
1043 988 31
1043 1045 2
1043 1160 47
1043 1248 18
1043 1309 74
1043 1419 38
1044 134 6
1044 144 23
1044 152 79
1044 341 92
1044 385 5
1044 388 94
1044 465 39
1044 588 40
1044 589 82
1044 786 94
1044 952 91
1044 1025 56
1044 1158 79
1044 1202 86
1044 1222 23
1044 1269 31
1044 1430 47
1044 1440 100
1045 17 54
1045 348 86
1045 580 76
1045 796 22
1045 873 62
1045 1043 2
1045 1072 15
1046 22 86
1046 218 53
1046 257 71
1046 275 65
1046 357 71
1046 402 98
1046 441 55
1046 444 79
1046 563 13
1046 587 96
1046 739 52
1046 859 57
1046 1335 68
1046 1363 63
1047 171 10
1047 523 68
1047 556 35
1047 581 12
1047 677 97
1047 964 6
1047 1049 74
1047 1185 28
1047 1212 52
1047 1226 58
1047 1232 44
1047 1375 9
1048 192 81
1048 272 43
1048 355 41
1048 581 93
1048 648 4
1048 664 18
1048 789 87
1048 897 46
1048 949 79
1048 1042 77
1048 1195 33
1049 59 89
1049 79 43
1049 484 32
1049 680 35
1049 1047 74
1049 1134 51
1049 1163 5
1049 1253 88
1049 1384 89
1050 228 18
1050 331 74
1050 406 29
1050 474 64
1050 523 72
1050 677 47
1050 873 94
1050 878 67
1050 990 41
1050 1097 86
1050 1180 22
1050 1327 74
1050 1389 24
1051 130 77
1051 419 48
1051 489 14
1051 604 92
1051 641 55
1051 709 19
1051 941 88
1051 1180 90
1051 1335 7
1052 34 70
1052 53 87
1052 470 88
1052 1010 11
1052 1192 69
1052 1310 73
1053 190 7
1053 231 76
1053 238 28
1053 436 99
1053 705 26
1053 863 3
1053 920 13
1053 1252 55
1053 1317 81
1053 1376 36
1053 1435 94
1054 63 76
1054 70 93
1054 536 52
1054 888 34
1054 936 74
1054 1122 35
1054 1140 90
1054 1157 40
1054 1178 55
1055 92 10
1055 112 27
1055 426 21
1055 490 48
1055 768 26
1055 791 80
1055 927 30
1055 1231 88
1055 1336 56
1056 8 80
1056 100 88
1056 115 11
1056 352 44
1056 549 15
1056 772 65
1056 851 31
1056 1143 7
1056 1205 29
1056 1326 61
1056 1367 89
1056 1384 10
1056 1429 64
1057 143 12
1057 177 88
1057 625 46
1057 671 64
1057 949 13
1057 1012 84
1057 1118 63
1057 1123 59
1057 1232 71
1058 126 27
1058 168 11
1058 180 44
1058 388 65
1058 393 74
1058 793 69
1058 1078 52
1058 1091 30
1058 1261 100
1058 1268 99
1058 1329 97
1058 1405 26
1059 69 70
1059 140 51
1059 235 13
1059 308 16
1059 310 24
1059 346 91
1059 362 60
1059 571 41
1059 596 24
1059 720 98
1059 724 36
1059 755 91
1059 804 76
1059 915 15
1059 999 3
1059 1102 47
1060 241 62
1060 260 4
1060 498 6
1060 534 81
1060 542 90
1060 628 65
1060 1067 27
1060 1263 95
1060 1334 33
1060 1413 8
1061 92 7
1061 103 13
1061 146 56
1061 178 83
1061 368 85
1061 395 15
1061 414 80
1061 452 9
1061 623 17
1062 65 3
1062 163 50
1062 216 13
1062 663 95
1062 703 35
1062 757 20
1062 969 30
1062 1001 53
1062 1015 42
1062 1115 39
1062 1297 10
1062 1298 45
1063 149 35
1063 191 75
1063 280 23
1063 292 65
1063 865 25
1063 1075 31
1063 1088 66
1063 1243 74
1063 1260 50
1064 22 32
1064 103 92
1064 138 5
1064 148 87
1064 272 100
1064 408 79
1064 554 13
1064 605 13
1064 858 18
1064 1145 70
1064 1189 36
1064 1275 76
1064 1348 51
1065 74 32
1065 417 56
1065 591 39
1065 870 27
1065 909 18
1065 1022 52
1065 1128 42
1065 1169 24
1065 1222 91
1065 1350 39
1066 96 12
1066 111 21
1066 145 97
1066 334 89
1066 685 4
1066 872 14
1066 880 46
1066 931 80
1066 1231 60
1066 1381 2
1066 1420 35
1067 25 43
1067 125 26
1067 254 31
1067 272 16
1067 572 99
1067 736 2
1067 808 88
1067 1060 27
1067 1122 88
1067 1308 36
1067 1365 15
1068 269 23
1068 349 50
1068 388 32
1068 792 88
1068 929 28
1068 1199 32
1068 1286 37
1068 1360 56
1068 1436 99
1069 21 48
1069 79 7
1069 406 22
1069 420 37
1069 430 65
1069 568 69
1069 826 63
1069 929 99
1069 1422 34
1070 20 66
1070 57 84
1070 591 81
1070 787 80
1070 821 49
1070 974 49
1070 1089 62
1071 185 41
1071 278 55
1071 383 36
1071 449 58
1071 940 65
1071 951 39
1071 999 21
1071 1230 69
1071 1234 89
1071 1438 63
1071 1442 20
1072 184 23
1072 342 52
1072 434 45
1072 509 81
1072 805 6
1072 812 11
1072 1045 15
1072 1102 74
1072 1116 43
1072 1168 5
1072 1177 93
1072 1192 80
1072 1337 19
1072 1391 72
1072 1430 35
1073 109 59
1073 198 76
1073 223 42
1073 673 83
1073 711 47
1073 907 64
1073 1005 8
1073 1084 37
1073 1238 84
1073 1397 67
1073 1406 38
1073 1432 75
1074 22 49
1074 151 47
1074 377 37
1074 384 93
1074 428 16
1074 481 89
1074 505 74
1074 536 14
1074 549 36
1074 763 10
1074 906 29
1074 1029 80
1074 1164 76
1074 1197 77
1074 1317 81
1075 191 89
1075 426 7
1075 434 77
1075 480 100
1075 648 41
1075 852 72
1075 860 89
1075 1063 31
1075 1231 87
1075 1255 68
1075 1337 80
1075 1358 22
1076 42 43
1076 107 4
1076 159 4
1076 534 54
1076 616 11
1076 937 70
1076 960 10
1076 966 94
1076 979 21
1076 983 33
1076 1035 5
1076 1123 61
1077 49 56
1077 160 35
1077 322 1
1077 335 50
1077 429 95
1077 673 37
1077 877 97
1077 1013 28
1077 1134 72
1077 1208 6
1077 1291 64
1078 107 45
1078 204 35
1078 354 68
1078 374 10
1078 419 97
1078 427 29
1078 521 72
1078 574 5
1078 576 43
1078 608 58
1078 764 84
1078 1058 52
1078 1102 10
1078 1373 73
1079 83 100
1079 94 6
1079 110 19
1079 150 22
1079 292 70
1079 396 22
1079 690 2
1079 700 12
1079 1112 81
1079 1155 88
1079 1156 5
1079 1200 65
1079 1258 27
1079 1391 15
1080 43 30
1080 130 36
1080 697 19
1080 779 22
1080 873 8
1080 936 48
1080 1216 40
1080 1254 67
1080 1352 20
1081 5 91
1081 391 70
1081 510 92
1081 787 74
1081 795 97
1081 810 48
1081 1034 14
1081 1122 72
1081 1181 47
1081 1197 60
1081 1348 13
1082 366 90
1082 951 57
1082 1025 84
1082 1147 96
1082 1439 35
1083 40 35
1083 163 96
1083 186 56
1083 574 96
1083 635 95
1083 726 65
1083 977 79
1083 984 20
1083 1007 82
1083 1190 82
1083 1329 66
1084 5 66
1084 15 99
1084 159 4
1084 452 94
